,dataset,prob_labels,n_data,dim_reduction_technique,dimension,gamma,n_samples,Accuracy,RMSE,KL,MAE,TV,sparse
184,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,0.1,50,0.82682,0.18589228783664904,0.7805476599975157,0.0918176768783449,0.4540944651570586,False
185,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,0.1,50,0.76144,0.19546573624356012,0.8227954403527584,0.09107003213137164,0.45119239741802114,False
186,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,0.1,50,0.76718,0.1830664587503633,0.802709415999272,0.09222153621743441,0.4564125316548791,False
187,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,0.1,50,0.77214,0.18528510637384313,0.7784685246131214,0.09053095075809164,0.4485085377658448,False
188,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,0.1,50,0.7682,0.18922644694378393,0.7882594711622822,0.09281609530937149,0.4596279951435136,False
189,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,0.1,50,0.76232,0.1829454475899535,0.8476168503846077,0.0892418973333852,0.44118205215018635,False
190,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,0.1,500,0.87572,0.17740230707724994,0.7282396943944209,0.09028616711661666,0.44712979804663666,False
191,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,0.1,500,0.86234,0.17359382259855605,0.7310091355048329,0.089710898620771,0.4442150161262253,False
192,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,0.1,500,0.86884,0.17281387867350168,0.7126864675477677,0.08764987886951396,0.4339539404523012,False
193,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,0.1,500,0.85776,0.17231149185553282,0.7143745929413193,0.08889834970396353,0.4402291629050542,False
194,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,0.1,500,0.88102,0.1728454502709801,0.716084391822065,0.08915520803203184,0.44147608918286424,False
195,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,0.1,500,0.86602,0.17122832869572047,0.7153484401473016,0.08737195460544053,0.4327939748803565,False
196,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,0.1,500,0.88654,0.17251677922788686,0.7210375061800095,0.08926053420779433,0.44195364602108167,False
197,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,0.1,500,0.8688,0.17663898775295916,0.7380744702271669,0.09166876033060542,0.4538693955149558,False
198,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,0.1,500,0.86178,0.17150524789882587,0.7204246714368661,0.08831070155451207,0.43707878531769917,False
199,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,0.1,500,0.8811,0.17393879005320118,0.7266609931198224,0.09030224617537194,0.44712202671486645,False
200,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,0.1,5000,0.88468,0.1704805973024247,0.7004426780144344,0.08801550169115788,0.4358645159109129,False
201,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,0.1,5000,0.88862,0.16968151326809716,0.6954332450849858,0.08731283418620568,0.4323893066884296,False
202,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,0.1,5000,0.88422,0.17097047653615466,0.7050147921584198,0.08860924398373407,0.43877965264870145,False
203,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,0.1,5000,0.8842,0.17021621668692133,0.6978687252193858,0.08751770598247899,0.43340466564588226,False
204,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,0.1,5000,0.88422,0.17014689660234322,0.6985634560194667,0.08743707779390829,0.4329342528573404,False
205,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,0.1,5000,0.88706,0.17086282413963785,0.7024051758153451,0.08831188886561384,0.4373855163392569,False
206,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,0.1,5000,0.88414,0.17089610097900154,0.7035768404754339,0.08827867131482019,0.43720567650858744,False
207,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,0.1,5000,0.88326,0.17091022621839863,0.7042017611487711,0.08825909622622899,0.43709543414554924,False
208,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,0.1,5000,0.88272,0.1707952833221776,0.7054970913185534,0.08830717208554642,0.4372563275171383,False
209,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,0.1,5000,0.88652,0.17050730876524986,0.7007158248144904,0.08792819372965605,0.4354331921091069,False
210,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,50,0.87368,0.1349378590086685,1.1327976390367749,0.0358261850994643,0.1768604381843349,False
211,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,50,0.86944,0.12815494166093347,0.8948438412733286,0.032520994829524336,0.16039327606187934,False
212,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,50,0.86232,0.13801200943248695,1.118034163240941,0.036792148775511534,0.18140996906448623,False
213,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,50,0.83666,0.13903427990014608,1.1330593960822382,0.041838042687814464,0.2058303642634302,False
214,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,50,0.8831,0.1292624496738896,1.1630957168888882,0.03182216171337175,0.1566449487039658,False
215,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,50,0.88322,0.12680852661929515,1.0081848761018646,0.03447236386725281,0.16984414770672943,False
216,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,50,0.87924,0.12949042534097396,0.9892389950140973,0.0367411818664943,0.18068871104004974,False
217,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,50,0.7538,0.17874229559165764,3.3672498910537816,0.054917611527351154,0.27212116539517556,False
218,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,50,0.89262,0.12047831044574372,1.0161132374980262,0.03039314005885413,0.14950404992599362,False
219,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,50,0.88356,0.1256045335403092,0.9806047302476573,0.031702253381457005,0.15565133378774393,False
220,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,500,0.89068,0.11838036877876024,0.591829049949845,0.03894099766452419,0.19154457851785978,False
221,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,500,0.89138,0.11624059018813353,0.5909898807832087,0.0348096381087437,0.17121993300405286,False
222,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,500,0.89048,0.11696525934026121,0.6609187821048405,0.033270368804360226,0.16350486209196696,False
223,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,500,0.89416,0.11763573824658162,0.5348439135328154,0.03829150809940922,0.18844483983933763,False
224,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,500,0.89294,0.11654718403523519,0.6226865974368448,0.03602338801438311,0.1772837529436484,False
225,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,500,0.89594,0.11750186405199854,0.5903660792463429,0.03592984414371957,0.1770768700344066,False
226,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,500,0.89184,0.11579038602999003,0.4934857778350438,0.03583665470714536,0.17615839384732918,False
227,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,500,0.88934,0.11894037170799081,0.6127556741843635,0.03783099732182747,0.18615167910987243,False
228,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,500,0.89444,0.11688093672991753,0.5393999847130166,0.03829945627383422,0.1882933600450083,False
229,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,500,0.89068,0.11739785613375298,0.5828690942880002,0.034685092231393114,0.17029457300049441,False
230,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,5000,0.89248,0.11523627265723228,0.3804743416010775,0.03532458465574416,0.17393140442744348,False
231,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,5000,0.89306,0.11498790116635624,0.38627857841276636,0.035040048017513536,0.17251606750149884,False
232,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,5000,0.89176,0.11574683437576602,0.3985769575862651,0.03556790161450754,0.17513610012249034,False
233,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,5000,0.89014,0.11548578321466149,0.3857985538042747,0.035448686349068795,0.17453244756774136,False
234,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,5000,0.89136,0.11546785217779312,0.3798899128222029,0.03551971027086047,0.17487485720351417,False
235,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,5000,0.8928,0.11518520876210839,0.38742580366235546,0.036034796438914204,0.1774071824170093,False
236,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,5000,0.8914,0.11538110173944487,0.3790467042739662,0.03480850548746173,0.1713270367382866,False
237,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,5000,0.89208,0.1152442356497563,0.3834789009147831,0.03635069106300161,0.17893833123434502,False
238,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,5000,0.89192,0.11545770027760671,0.3773804016418489,0.035106084168144355,0.172825181557464,False
239,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,1.0,5000,0.89184,0.11536852945631468,0.387397970551298,0.036397163330995866,0.17919862253929328,False
240,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,50,0.85022,0.15173632436916148,1.9282626872774145,0.03209491188611344,0.15996553273632722,False
241,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,50,0.8142,0.17166088544052735,1.981814251900093,0.04052661095600926,0.20206142150769155,False
242,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,50,0.83952,0.15565870630921416,1.960401287872402,0.03462069559129026,0.17232440772318322,False
243,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,50,0.8696,0.14237063313731804,2.0793641989775877,0.02956983903597337,0.14736306219713738,False
244,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,50,0.86712,0.14302950022934285,2.0596438557359127,0.028736701201881838,0.14321518834278157,False
245,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,50,0.823,0.16139559133007392,1.7185484407336444,0.03987022562233032,0.1982413822232806,False
246,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,50,0.87172,0.1447776435434502,1.7533888266766704,0.03002911604831776,0.14914364937883695,False
247,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,50,0.84078,0.15422550247817085,2.098347738611757,0.03494817704258053,0.17347759683329889,False
248,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,50,0.82236,0.16808138826056607,2.086938496422186,0.040682024666159736,0.2026799653296043,False
249,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,50,0.84616,0.1497035173450985,1.6887363467569265,0.03579659981535143,0.17763316227246662,False
250,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,500,0.8713,0.13124063614812068,1.033215052807951,0.03402248841720696,0.16767102123821773,False
251,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,500,0.89154,0.12127014996884629,1.1041806631961761,0.026637598968369973,0.1315324786764081,False
252,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,500,0.8903,0.12367793185200597,1.0886903801860786,0.028158300721345248,0.139041630261961,False
253,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,500,0.88314,0.12517468700679807,1.0510145529436368,0.0295723538125172,0.14582255970294777,False
254,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,500,0.88324,0.12777406086627907,1.142125362656207,0.02911622303244509,0.14356873960273117,False
255,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,500,0.88068,0.12760676361399376,1.2186360572015593,0.028755582535906748,0.14207411888208954,False
256,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,500,0.8878,0.1244185579766844,1.0163013702736468,0.029007015644306335,0.14287392034790072,False
257,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,500,0.88356,0.12576771853593732,1.1048750600894233,0.028368750342676035,0.1399963032119874,False
258,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,500,0.88458,0.12662017494188485,1.133533841234287,0.02851043374032372,0.14067626728498747,False
259,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,500,0.88544,0.12592637825062628,1.1346106732723111,0.028698256917832964,0.14149834154956706,False
260,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,5000,0.90638,0.10855089813214576,0.43687023319232265,0.027368800830000983,0.13439881097717346,False
261,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,5000,0.905,0.10861364548330596,0.4467445392169643,0.027582519929864213,0.13550403764238156,False
262,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,5000,0.90562,0.10889145888025813,0.4501155744769838,0.027977663253053897,0.1374699046569533,False
263,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,5000,0.90608,0.10785421202697869,0.44638929759491613,0.027518938683280852,0.13517727461434104,False
264,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,5000,0.9031,0.10915817721628115,0.443901166730126,0.028275733046753876,0.13899150056755102,False
265,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,5000,0.90624,0.10805156647311968,0.4382184049479454,0.028696081736846697,0.14092935647305035,False
266,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,5000,0.90602,0.10824378332043949,0.4402296682206787,0.0279182835760582,0.13708796977225815,False
267,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,5000,0.9058,0.10872231762504707,0.45502712516154226,0.028137756415213766,0.1382382060812061,False
268,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,5000,0.9056,0.10844246960654116,0.42596713264945874,0.028804656018322085,0.14159701029907668,False
269,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,10.0,5000,0.9066,0.10816770991313085,0.4140358635631608,0.028259289417499174,0.13878037737074178,False
270,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,50,0.65844,0.25364463722216646,1.96200665213396,0.12783703570502322,0.6320950320471741,False
271,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,50,0.67636,0.24467606654446455,1.749812071478931,0.12076100834488653,0.596672069143297,False
272,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,50,0.61272,0.2555584159732986,1.930230902382552,0.13155581819682144,0.6504963391319635,False
273,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,50,0.61384,0.24960732411311315,1.8868480848667974,0.12459275029011559,0.6157659469827345,False
274,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,50,0.72434,0.2368303381323004,1.6085636949163529,0.11620311814803244,0.5738732450413625,False
275,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,50,0.64434,0.24680729031045598,1.787273570957632,0.12387506928016986,0.6118815524731808,False
276,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,50,0.69218,0.23504075766674193,1.659933153312228,0.11241185506034505,0.5549257230694609,False
277,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,50,0.72208,0.24277167102134484,1.7497872882083163,0.11977717521210188,0.5920083263818611,False
278,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,50,0.69816,0.23520727347644935,1.538082776475598,0.11553079856559072,0.5700165921042954,False
279,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,50,0.69612,0.24346344719979923,1.760128791862574,0.11998530273816846,0.5926986872696183,False
280,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,500,0.86946,0.14846509654865198,1.3529638381149862,0.03408189667892946,0.16888708950877915,False
281,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,500,0.86148,0.153778292201512,1.4168791140807677,0.03728325120589533,0.18486944878053252,False
282,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,500,0.85922,0.1523873870158873,1.4425416051928495,0.03666216118020565,0.1814644744197874,False
283,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,500,0.84628,0.15942612093323366,1.5383586228992936,0.0378226157256936,0.18739621438079937,False
284,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,500,0.87166,0.14949979821199588,1.4199874490222992,0.03409502027281126,0.168843561108403,False
285,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,500,0.84814,0.16112370404293588,1.5734766466835932,0.03839639545599135,0.1902214417569034,False
286,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,500,0.8485,0.16006573308026134,1.526176822574893,0.0382342158163188,0.18926897900661657,False
287,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,500,0.85488,0.15661957966588494,1.5349408031173655,0.03624265328529865,0.17973889839536078,False
288,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,500,0.86176,0.14751150590999623,1.333707798362504,0.034755894656457995,0.17199458420284117,False
289,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,500,0.84276,0.16077895070285156,1.72437992966753,0.03841235742264102,0.190482229753035,False
290,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,5000,0.88708,0.12661763024649644,1.101946740243756,0.0255876733124078,0.12683717777489367,False
291,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,5000,0.88674,0.12659719322394497,1.05389664399155,0.025586889691264197,0.12681850000586548,False
292,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,5000,0.88848,0.12674211332938556,1.132070495244472,0.025124815344541668,0.12456774674247918,False
293,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,5000,0.88666,0.1271773190255391,1.0598260494743192,0.026037572167749344,0.12902807374406483,False
294,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,5000,0.88672,0.1270463399796553,1.0988741967506555,0.02588756407526624,0.12837066538496197,False
295,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,5000,0.8838,0.12775585252738847,1.0663362626632449,0.026337685430465673,0.13055669792105218,False
296,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,5000,0.8892,0.12587553837831406,1.090775143927166,0.02549022073733138,0.12638374576210898,False
297,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,5000,0.88594,0.12730262648090646,1.1183381635009357,0.02581608903010078,0.12799259689697998,False
298,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,5000,0.88602,0.1280222886105165,1.1028762749572716,0.025802137772816362,0.12787653711701266,False
299,CIFAR10,prob_label_effnetb0,50000,CLIP+UMAP,20,100.0,5000,0.88382,0.12818839962905348,1.0713721266533278,0.02657955408569911,0.13168561314006189,False
300,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,10,0.1974,0.3033123286376366,13.970568600847287,0.16919873785761266,0.8209681708352585,False
301,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,10,0.3778,0.2855622819666468,11.326680388838604,0.16123392461010125,0.7851909879770205,False
302,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,10,0.384,0.28163221366787017,8.918191892634436,0.1623158797615163,0.7948200709120633,False
303,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,10,0.3093,0.2820398836355733,11.2323316035937,0.15726845995755162,0.7703800609305836,False
304,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,10,0.2906,0.302815454060697,13.845970689282062,0.16251576025143533,0.7915675705550695,False
305,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,10,0.278,0.2925897937321909,11.482757069487644,0.1625568934468778,0.7963262673454221,False
306,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,10,0.0982,0.3130269501845233,14.206065799551615,0.17344995172510377,0.8439571340667397,False
307,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,10,0.274,0.2791736336028488,9.033119721730117,0.15850296593883853,0.7771053244939452,False
308,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,10,0.2901,0.2910879988698257,11.376974300654627,0.1603208194705586,0.7796668434034669,False
309,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,10,0.477,0.2782278708074939,11.356112575452416,0.15735760254232511,0.769582257074944,False
310,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,100,0.2774,0.26741427600500095,1.68115410022098,0.15779529087497166,0.7812305985644281,False
311,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,100,0.4596,0.2643504039187847,1.6585588340968243,0.15562216500321505,0.770621781331031,False
312,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,100,0.3838,0.2688674565256222,1.6844459788928026,0.15789818913918408,0.78199626845043,False
313,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,100,0.3843,0.2657259516851381,1.659348509595856,0.15654214196657587,0.7757244783828354,False
314,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,100,0.4508,0.2642983849752883,1.6405678356155855,0.15622087544204338,0.7737442516590101,False
315,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,100,0.3778,0.2637951547894153,1.6442401466674594,0.15594443994629684,0.772082723242476,False
316,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,100,0.3732,0.2667593106917004,1.6952650439104022,0.15702527377987985,0.7776391656360778,False
317,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,100,0.4771,0.26489991017666503,1.6600600602290514,0.15620056511494473,0.7733375073282241,False
318,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,100,0.3121,0.2658300138532395,1.6682044351196483,0.15661313350131661,0.7757768536742485,False
319,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,100,0.3024,0.2673505462306186,1.7397768989087445,0.15609638940830814,0.7711738438180731,False
320,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,1000,0.4682,0.26456617690636974,1.6328345716686052,0.15688126145121925,0.7772867868785196,False
321,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,1000,0.632,0.26552386258324584,1.6382602215562465,0.15738564924995008,0.7795264567294318,False
322,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,1000,0.4624,0.26445813498739906,1.6340714435892842,0.1565808023236212,0.7759320831248746,False
323,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,1000,0.6062,0.26473365713763813,1.6316155752041175,0.15697520572028237,0.7775974982383592,False
324,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,1000,0.4945,0.2647421225868876,1.6350442738733422,0.15701010671782142,0.7777791472811781,False
325,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,1000,0.65,0.264739430686674,1.6336368115335687,0.15695823519969498,0.7773698927851925,False
326,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,1000,0.5739,0.26424380694789573,1.6314991219243156,0.15655023803710422,0.7758052507883821,False
327,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,1000,0.7036,0.26485983720080897,1.6371836489919256,0.1570712848447317,0.7778235053126795,False
328,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,1000,0.6154,0.2649657257842744,1.6323852772911727,0.15705927683116572,0.7781036195875506,False
329,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.01,1000,0.5121,0.2642338920614424,1.631929041568027,0.15649336612796683,0.7753218423757704,False
330,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,10,0.4726,0.24497022573402338,7.890308917824082,0.10858288643963357,0.5325443210332836,False
331,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,10,0.6094,0.2238458714179667,7.89504066981699,0.09815349458910443,0.47843647863756217,False
332,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,10,0.6116,0.23779134870189292,8.023030456261978,0.10359068244066234,0.5050474219954038,False
333,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,10,0.3308,0.3097290443595356,13.8998287129974,0.1484240064511254,0.725018171104933,False
334,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,10,0.4625,0.2786458629417038,12.642688854584401,0.11454889196893839,0.5608494746127058,False
335,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,10,0.5109,0.245724648698461,8.068478834462491,0.11345449017467854,0.5560656766153317,False
336,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,10,0.6308,0.24004984985376784,8.087314683914432,0.10563942420836707,0.5155714300979442,False
337,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,10,0.3835,0.2924120835808893,10.584965565913723,0.13380438875902362,0.6489017661942132,False
338,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,10,0.3863,0.3025823610335692,14.719686661749513,0.1326954148088219,0.646869942569762,False
339,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,10,0.5023,0.2690640030324284,10.302728931750169,0.11679257398463697,0.5712979053378018,False
340,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,100,0.8725,0.18197971105434324,0.7956386134391483,0.09634546189214384,0.47387228726369884,False
341,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,100,0.7311,0.18731861331535646,0.8134020864457874,0.09556259296794532,0.46937465745228746,False
342,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,100,0.8018,0.17996946800951888,0.8195134386079175,0.09396357355878567,0.46262199734618414,False
343,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,100,0.8678,0.1756863882004854,0.7581739974281103,0.09124161637607535,0.44846158753828597,False
344,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,100,0.5922,0.19345807273086452,0.8975970960731414,0.09792726284510701,0.4819929235013865,False
345,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,100,0.7408,0.19011744425496607,0.8827868096610335,0.0997587728900415,0.4893893741920956,False
346,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,100,0.8773,0.18231282913350713,0.8057143325772639,0.09798850287701459,0.48211551561389626,False
347,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,100,0.7926,0.18419853352371943,0.8389957915648906,0.09672823090688883,0.476383981319085,False
348,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,100,0.8314,0.18051603556586826,0.8213255132798171,0.09537478721366398,0.4679642599410754,False
349,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,100,0.7542,0.18841083223848423,0.8111062687869701,0.09939221468936141,0.490216326326473,False
350,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,1000,0.8698,0.17890283896712053,0.7436659233454268,0.09468211643521184,0.46599440467151315,False
351,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,1000,0.8822,0.17846016513831506,0.7547007227008097,0.0940485459941356,0.46349866234275716,False
