,dataset,n_data,dim_reduction_technique,dimension,prob_labels,alpha,n_samples,k,RMSE,Accuracy,KL,MAE,TV,runtime,config
497,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,100000,100,0.028599687846002465,0.9907,,0.007756771457315741,0.0371753854050873,2.332763433456421,configs/FGMRES.json
498,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,100000,100,0.028673938494862817,0.9916,,0.007774922156035227,0.037296535156576646,2.319382429122925,configs/FGMRES.json
499,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,100000,100,0.02878668857398798,0.9919,,0.007843557893920525,0.03769350622296549,2.3661386966705322,configs/FGMRES.json
500,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,10,2,0.2869764805752365,0.103,2.1460757495564833,0.17272387495322492,0.8531977382434915,1.6458661556243896,configs/FGMRES.json
501,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,10,2,0.2870417975139362,0.1022,2.1468838302165825,0.17279995812218724,0.8535477056875398,1.109520435333252,configs/FGMRES.json
502,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,10,2,0.28683130166199533,0.1048,2.143368788368519,0.17261369254097025,0.8525893665991775,1.6089520454406738,configs/FGMRES.json
503,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,10,2,0.2868769029885077,0.1033,2.144075563492997,0.17267005312524428,0.8528727174400723,5.187867641448975,configs/FGMRES.json
504,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,10,2,0.28689167914269736,0.1052,2.1441823054269014,0.17264090404518925,0.8527170178167937,3.6759676933288574,configs/FGMRES.json
505,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,25,2,0.28658434590989346,0.1082,2.1412347348071528,0.17222405051184914,0.8506569170232631,0.9539878368377686,configs/FGMRES.json
506,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,25,2,0.28656298930648516,0.1088,2.140512978521506,0.1722598738228246,0.8508315147372086,0.9558687210083008,configs/FGMRES.json
507,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,25,2,0.2864805015726171,0.1118,2.138455688869484,0.1721933791139764,0.8504760709387956,3.697366952896118,configs/FGMRES.json
508,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,25,2,0.286569137887179,0.1081,2.1409310491048825,0.17226210118103405,0.8508885674949099,2.64853572845459,configs/FGMRES.json
509,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,25,2,0.28656498207186354,0.1088,2.1402135585476048,0.17220654417095171,0.8505349268960903,3.7992513179779053,configs/FGMRES.json
510,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,50,2,0.2860352681657686,0.1141,2.1330296508846893,0.17165154189462625,0.8478253024939235,1.3046319484710693,configs/FGMRES.json
511,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,50,2,0.2857581842893496,0.1176,2.128718477046401,0.17140295252901686,0.8465081063637238,5.003570795059204,configs/FGMRES.json
512,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,50,2,0.2862594585577515,0.1165,2.1377658077549886,0.17176669218850585,0.8484110820334992,1.793592929840088,configs/FGMRES.json
513,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,50,2,0.28575377754149545,0.1175,2.129389063042313,0.17139898517184524,0.8465651165286369,4.0724334716796875,configs/FGMRES.json
514,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,50,2,0.28572902386072785,0.1195,2.1285358163294155,0.1713669366998085,0.8463467519899271,1.0908880233764648,configs/FGMRES.json
515,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,100,2,0.28451834950894267,0.1352,2.112783786905103,0.16997047013554162,0.8395208063824215,2.1986026763916016,configs/FGMRES.json
516,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,100,2,0.28428971458376245,0.1366,2.1097709813992442,0.16970980507766176,0.8381090518634877,6.924513101577759,configs/FGMRES.json
517,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,100,2,0.28491277231886575,0.1308,2.120607432756381,0.17020957290329902,0.8406507895737497,3.124959945678711,configs/FGMRES.json
518,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,100,2,0.2852323117798369,0.1332,2.126033603506751,0.1704194872352808,0.8416061529771625,2.3008432388305664,configs/FGMRES.json
519,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,100,2,0.2846373928130085,0.1371,2.1136095125458865,0.1700443593134632,0.8397736726205096,2.307262897491455,configs/FGMRES.json
520,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,250,2,0.28173676312072204,0.1763,2.0814550631052495,0.16637270437425528,0.8216824777704671,4.527007579803467,configs/FGMRES.json
521,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,250,2,0.2810937042316515,0.1839,2.070237066342951,0.1657249087686461,0.8184244473618559,4.242533922195435,configs/FGMRES.json
522,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,250,2,0.2813083213226313,0.1753,2.0727207193013317,0.16596336775464499,0.8194888847071267,5.897710800170898,configs/FGMRES.json
523,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,250,2,0.2819321518937501,0.1722,2.085729152700384,0.16657008657951802,0.8225489714950267,5.382742166519165,configs/FGMRES.json
524,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,250,2,0.2812905451546702,0.1783,2.0726661000606796,0.1660697192143855,0.8201159240079247,5.409482479095459,configs/FGMRES.json
525,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,500,2,0.2757941778730739,0.2459,2.005317515514556,0.15953013124000123,0.7876716037347726,9.897143363952637,configs/FGMRES.json
526,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,500,2,0.274938471873819,0.2508,1.9915390141574394,0.15887377705193548,0.7841958506492233,8.492650270462036,configs/FGMRES.json
527,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,500,2,0.275663622334344,0.2486,2.005123618595568,0.15949085564257268,0.787333255135318,9.36193585395813,configs/FGMRES.json
528,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,500,2,0.27599101688595223,0.2426,2.0060002100534344,0.15974846009505306,0.7887150346457027,8.78919529914856,configs/FGMRES.json
529,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,500,2,0.2756846316064453,0.241,1.9995066126163328,0.15952993155555692,0.7873096387323909,9.499712228775024,configs/FGMRES.json
530,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,1000,2,0.26344256202058336,0.3574,1.8565562444778088,0.1459863860334058,0.7203723220455719,15.87151837348938,configs/FGMRES.json
531,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,1000,2,0.2655683911237913,0.3515,1.8824362493062414,0.1478009831546035,0.7293071895157258,22.128013134002686,configs/FGMRES.json
532,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,1000,2,0.26504601911004266,0.3559,1.8806131760966782,0.14739830216618882,0.7273393343871556,14.531257390975952,configs/FGMRES.json
533,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,1000,2,0.2641482062622139,0.3624,1.8623946607829966,0.14658215470838928,0.7233654064192969,15.569361686706543,configs/FGMRES.json
534,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,1000,2,0.2648487819225971,0.3501,1.8698212782923336,0.14718085936322636,0.7260339843812643,15.644352436065674,configs/FGMRES.json
535,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,5000,2,0.2030173658657371,0.6975,1.2197799986098257,0.08720474149609572,0.4287851127316905,78.12198758125305,configs/FGMRES.json
536,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,5000,2,0.2026347653934492,0.7047,1.2312100157396162,0.0865577433033568,0.42583430780575293,76.27029490470886,configs/FGMRES.json
537,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,5000,2,0.20220244843180465,0.6959,1.2218437414069045,0.08655987524619267,0.4256255442365966,78.01526427268982,configs/FGMRES.json
538,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,5000,2,0.20300791466961612,0.7018,1.2265678048478272,0.0871396489642671,0.42896380882144686,79.816974401474,configs/FGMRES.json
539,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,5000,2,0.20250967300492287,0.7008,1.2157892107470738,0.08687443510848135,0.4272391843409754,75.96765494346619,configs/FGMRES.json
540,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,10000,2,0.16354113357595587,0.7875,0.8911101528238207,0.05786212761824355,0.2842227941968063,152.1733808517456,configs/FGMRES.json
541,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,10000,2,0.167287223047853,0.7786,0.9343473063336786,0.05927509529145519,0.29152050845413396,155.66881275177002,configs/FGMRES.json
542,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,10000,2,0.1651372817583157,0.7845,0.9055349133312469,0.05842687753278154,0.2870919839480314,153.0701620578766,configs/FGMRES.json
543,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,10000,2,0.16354896333893026,0.7874,0.8981022123574085,0.05778548275462978,0.2838169689333643,151.76171612739563,configs/FGMRES.json
544,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,10000,2,0.1650974191925799,0.7836,0.9030894082904549,0.05842865704351582,0.28699964907286657,158.02637600898743,configs/FGMRES.json
545,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,100000,2,0.11871156006305598,0.8478,0.49696135439521083,0.03464959310055523,0.17045323460612755,1550.1182522773743,configs/FGMRES.json
546,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,100000,2,0.1187978982304612,0.8473,0.5003779937365346,0.03467227824109257,0.17061368524813594,1541.2183773517609,configs/FGMRES.json
547,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,100000,2,0.11864004149265775,0.8484,0.49986210996498065,0.034598044775499756,0.1701575778254429,1538.5399856567383,configs/FGMRES.json
548,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,100000,2,0.11883503944322518,0.8478,0.49933315180226073,0.03463142772743847,0.17028849615877584,1542.6962854862213,configs/FGMRES.json
549,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,100000,2,0.11878822097436648,0.8482,0.5011296090965385,0.034659192929055144,0.1705282543805079,1532.6919345855713,configs/FGMRES.json
550,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,10,3,0.28681254210077445,0.3624,2.14363525561469,0.17254409964958828,0.8522079994285541,0.5927262306213379,configs/FGMRES.json
551,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,10,3,0.28674608642807314,0.2996,2.142684690483086,0.17249130851834193,0.8519814443232295,0.6640479564666748,configs/FGMRES.json
552,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,10,3,0.2867727608897446,0.2974,2.1425440677542005,0.17253388629445415,0.852202288819804,0.5339312553405762,configs/FGMRES.json
553,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,10,3,0.28677164617465034,0.255,2.1429802617089138,0.17252856261532493,0.8521919063896921,0.6530592441558838,configs/FGMRES.json
554,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,10,3,0.2869456380176043,0.2665,2.145978950443282,0.17262177068878531,0.8526737906870321,0.5409073829650879,configs/FGMRES.json
555,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,25,3,0.28656548236050616,0.3663,2.141620364901827,0.1721052473276391,0.8501032963042375,0.7557311058044434,configs/FGMRES.json
556,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,25,3,0.28589360966190336,0.375,2.1312859265146233,0.1716414839907866,0.8477712823370436,0.668109655380249,configs/FGMRES.json
557,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,25,3,0.2862391993262219,0.3453,2.1360530624669436,0.17185836077162425,0.8488738776670863,0.5231235027313232,configs/FGMRES.json
558,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,25,3,0.286013918572278,0.3638,2.131635058708627,0.1717701991136301,0.8483796578262827,0.6793134212493896,configs/FGMRES.json
559,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,25,3,0.2862752669016995,0.2857,2.1359661388180475,0.1719256239299367,0.8492156135156663,0.5296404361724854,configs/FGMRES.json
560,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,50,3,0.2851074795337517,0.4077,2.1213992771292034,0.17069275509424603,0.8430970162399273,0.7093875408172607,configs/FGMRES.json
561,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,50,3,0.28527098805489004,0.4198,2.1228095789177712,0.17078385346948094,0.8435557840953037,0.5609524250030518,configs/FGMRES.json
562,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,50,3,0.2850240692168115,0.39,2.1191607836418145,0.1706544255166757,0.8429654807234821,0.8226985931396484,configs/FGMRES.json
563,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,50,3,0.285009530889317,0.4096,2.1190164876819106,0.1706136229239316,0.8426513458827216,0.5696041584014893,configs/FGMRES.json
564,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,50,3,0.28552540879636196,0.359,2.128216027476541,0.1709568460452636,0.8443162242449224,0.6319794654846191,configs/FGMRES.json
565,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,100,3,0.28278010926921904,0.4639,2.0905531615609516,0.16820032287001907,0.830662744698355,0.6321187019348145,configs/FGMRES.json
566,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,100,3,0.2828178584606886,0.4716,2.09012836837272,0.16824251859317757,0.8306875704311909,0.7705559730529785,configs/FGMRES.json
567,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,100,3,0.2834835083720694,0.4499,2.0993368844141327,0.16868555725648862,0.8330963645904013,0.8650534152984619,configs/FGMRES.json
568,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,100,3,0.28314034062591953,0.4583,2.0957174835396573,0.16850446258131643,0.8320452905480341,0.6706657409667969,configs/FGMRES.json
569,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,100,3,0.28287034061410754,0.4696,2.0909292823029952,0.16829058058551932,0.8311456929539314,0.8619236946105957,configs/FGMRES.json
570,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,250,3,0.2775159549071925,0.5409,2.025033909909119,0.16219982654009107,0.8007081006312015,0.8289647102355957,configs/FGMRES.json
571,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,250,3,0.2769591020508519,0.5392,2.0152373029376607,0.1617200728692912,0.7984952056519491,0.877333402633667,configs/FGMRES.json
572,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,250,3,0.27714084399980776,0.5502,2.0179060937081954,0.16193658482900444,0.7992343861741926,0.9765336513519287,configs/FGMRES.json
573,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,250,3,0.277593803512404,0.5414,2.0249703119782105,0.16224032907813174,0.801291443160527,0.853151798248291,configs/FGMRES.json
574,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,250,3,0.2774876923427704,0.541,2.021638356530846,0.16210798262342271,0.8002399370748996,0.8175358772277832,configs/FGMRES.json
575,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,500,3,0.26700453098347593,0.6528,1.8891438837363559,0.15107221176884839,0.7454283493161905,1.141533374786377,configs/FGMRES.json
576,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,500,3,0.26786484725875587,0.6429,1.9022592084721077,0.15182336376843095,0.7492556766409203,1.203357458114624,configs/FGMRES.json
577,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,500,3,0.26828553351148143,0.6524,1.9113062499394877,0.15204288439908392,0.7504342565381378,1.2230126857757568,configs/FGMRES.json
578,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,500,3,0.26803116726854725,0.636,1.899633598688489,0.15202547681380005,0.7501743033749698,1.1493983268737793,configs/FGMRES.json
579,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,500,3,0.26612859835912334,0.6687,1.875846374824429,0.15066188978948084,0.7435760235662893,1.179889440536499,configs/FGMRES.json
580,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,1000,3,0.25048646184003254,0.7609,1.6973869284316545,0.13410325191564826,0.6613331305436823,1.824193000793457,configs/FGMRES.json
581,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,1000,3,0.24921318218632793,0.7585,1.6716249189876073,0.13319187759702206,0.6565728190622702,1.8547406196594238,configs/FGMRES.json
582,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,1000,3,0.2501536660791563,0.7669,1.691730415253171,0.133793288036262,0.6593096755427056,1.8438341617584229,configs/FGMRES.json
583,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,1000,3,0.24989307225869145,0.7484,1.6789014257248775,0.13345559502014948,0.6577985866908697,1.8536930084228516,configs/FGMRES.json
584,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,1000,3,0.24899623289919295,0.7605,1.6735860227492703,0.1329207632020625,0.6555309880369651,1.8322405815124512,configs/FGMRES.json
585,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,5000,3,0.16045480425313216,0.8939,0.8502674352372409,0.058009944923445356,0.2833219327628687,7.382925748825073,configs/FGMRES.json
586,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,5000,3,0.15883062091040673,0.8916,0.8372233463600686,0.05776884558219222,0.2818958944440222,7.326741456985474,configs/FGMRES.json
587,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,5000,3,0.15864007470588248,0.8917,0.8367763844954265,0.05742215611774689,0.28062522776838356,7.434200763702393,configs/FGMRES.json
588,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,5000,3,0.15772292423631654,0.8958,0.8298579244119559,0.05718614576407165,0.27929842423884077,7.473026752471924,configs/FGMRES.json
589,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,5000,3,0.15929805888579257,0.8912,0.8416190678636267,0.05753462857072709,0.28107957449872994,7.3264405727386475,configs/FGMRES.json
590,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,10000,3,0.11230796565369613,0.9305,0.5556847533100656,0.030140392714034497,0.14642831577058527,14.13532304763794,configs/FGMRES.json
591,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,10000,3,0.10874666494053278,0.9318,0.5330934728768543,0.028860903314369933,0.13983456208912443,14.070711374282837,configs/FGMRES.json
592,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,10000,3,0.11134907827322205,0.9279,0.5512942275579776,0.029644571327071174,0.14381224958633998,14.353407621383667,configs/FGMRES.json
593,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,10000,3,0.10880738340109455,0.9288,0.5338734190136498,0.028682461121678205,0.13901718098793173,14.380627155303955,configs/FGMRES.json
594,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,10000,3,0.11200392968728183,0.9307,0.5499926598550885,0.030096500993875175,0.14608144947062757,14.148844242095947,configs/FGMRES.json
595,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,100000,3,0.028257353756679964,0.9924,0.16995656251683214,0.007742118620117158,0.03716282899641183,137.09153008460999,configs/FGMRES.json
596,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,100000,3,0.02851197968027782,0.9913,0.1690864956458559,0.007761596165685583,0.03716947094276305,138.26495599746704,configs/FGMRES.json
597,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,100000,3,0.028483813198567152,0.9918,0.17141882199998157,0.007701606339583682,0.03689093384172769,134.85804653167725,configs/FGMRES.json
598,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,100000,3,0.028571824436692976,0.9916,0.16987302885786706,0.007767250210327041,0.03716173323462031,139.17825603485107,configs/FGMRES.json
599,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,100000,3,0.0290845335178386,0.9919,0.17513361913010453,0.007865001528484563,0.03765854370774697,138.51981472969055,configs/FGMRES.json
600,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,10,5,0.28649050670480253,0.2455,2.1385031959928775,0.17231136569567646,0.8510999402206698,0.8734323978424072,configs/FGMRES.json
601,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,10,5,0.28648164923245667,0.2802,2.1385591503740855,0.17231869393868068,0.8511482879514464,0.7877750396728516,configs/FGMRES.json
602,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,10,5,0.28692354106635565,0.2029,2.145674366670141,0.17261013391645727,0.8526855279283243,0.8993861675262451,configs/FGMRES.json
603,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,10,5,0.2866280744980578,0.3144,2.1405788057325057,0.17239539485864855,0.8515271429888961,0.8528118133544922,configs/FGMRES.json
604,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,10,5,0.2863701791260695,0.3061,2.1366657135116305,0.17224003713061742,0.8507006911656719,0.921027660369873,configs/FGMRES.json
605,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,25,5,0.2856919197158826,0.4023,2.127598775657184,0.17143473710118298,0.8467157090322782,0.9058105945587158,configs/FGMRES.json
606,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,25,5,0.28526990535436625,0.4998,2.1213618876690976,0.17116543647466056,0.8454063438494984,0.9037678241729736,configs/FGMRES.json
607,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,25,5,0.28576177528179303,0.313,2.129126306488108,0.17151326620106,0.8471269729068374,0.787616491317749,configs/FGMRES.json
608,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,25,5,0.285376670852448,0.4483,2.1230575659218043,0.17125715418776427,0.8458538638954133,0.9572691917419434,configs/FGMRES.json
609,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,25,5,0.28539406265093825,0.4948,2.1229125059361027,0.1712918505185042,0.8459660940449873,0.8471212387084961,configs/FGMRES.json
610,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,50,5,0.28377105660719615,0.5467,2.1004628367469462,0.16970820582545973,0.8381038177686312,0.9726696014404297,configs/FGMRES.json
611,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,50,5,0.2836636613953168,0.5211,2.0993941934612765,0.16959914487139077,0.8375438976588766,0.8395941257476807,configs/FGMRES.json
612,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,50,5,0.2839824584420777,0.5283,2.103689287823328,0.1698304687555968,0.8386711805180621,0.7918698787689209,configs/FGMRES.json
613,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,50,5,0.2837923233140574,0.5311,2.1005384267703286,0.16968719776763433,0.8379046205486322,0.8432223796844482,configs/FGMRES.json
614,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,50,5,0.28365483732371854,0.5223,2.098767302099176,0.1696283977205623,0.8376375754126176,0.8370270729064941,configs/FGMRES.json
615,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,100,5,0.28085269813141067,0.5964,2.060192757390744,0.16668872884269365,0.8230686772456985,1.0741126537322998,configs/FGMRES.json
616,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,100,5,0.2807186354472701,0.5948,2.0587530921106736,0.1665933196123066,0.822583702052783,0.9695525169372559,configs/FGMRES.json
617,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,100,5,0.2803599201747259,0.6316,2.0522545075571506,0.16643029883567778,0.8216470950874547,0.9426488876342773,configs/FGMRES.json
618,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,100,5,0.28130238390479806,0.5984,2.0693930050510363,0.16688118442245525,0.824075444092918,0.9000275135040283,configs/FGMRES.json
619,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,100,5,0.28112855283593874,0.6052,2.0654428753836784,0.16692749173877,0.8241481880847419,0.8582937717437744,configs/FGMRES.json
620,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,250,5,0.2729995151271083,0.7217,1.9605013631232155,0.15857522856523015,0.7828079000924436,1.0660200119018555,configs/FGMRES.json
621,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,250,5,0.272985436370139,0.7248,1.9579597588289117,0.15860992552125208,0.7830324753211914,1.0728819370269775,configs/FGMRES.json
622,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,250,5,0.27140335316284814,0.7398,1.935965820646764,0.15764788530001655,0.7778147217089718,1.0638515949249268,configs/FGMRES.json
623,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,250,5,0.27154981658930283,0.7342,1.937330328000281,0.1577165667286469,0.7785405158273189,1.0007250308990479,configs/FGMRES.json
624,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,250,5,0.27253208066957196,0.6971,1.9542854684401223,0.15825548087569655,0.7810821829861192,0.9979052543640137,configs/FGMRES.json
625,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,500,5,0.2577651632312705,0.8006,1.7650592098942857,0.14451283696471817,0.712764987746719,1.411513328552246,configs/FGMRES.json
626,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,500,5,0.25801446919416265,0.8009,1.771066381630564,0.14468300065019618,0.7132614548548734,1.3305082321166992,configs/FGMRES.json
627,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,500,5,0.25807881995827786,0.8036,1.7696814464915565,0.14459101561450485,0.7131811513188985,1.4458582401275635,configs/FGMRES.json
628,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,500,5,0.25805257504644596,0.8042,1.7703913961634008,0.1445907002111354,0.712812058718929,1.3365545272827148,configs/FGMRES.json
629,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,500,5,0.2564849390229473,0.8152,1.7452231965694613,0.14366073732961768,0.7082512597683237,1.3165931701660156,configs/FGMRES.json
630,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,1000,5,0.23403286473784216,0.8415,1.4872490096824376,0.12296193068155485,0.6054581832319457,2.0038235187530518,configs/FGMRES.json
631,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,1000,5,0.23322042493737888,0.8482,1.478657638106657,0.1221917888890676,0.6017846465896599,2.012589931488037,configs/FGMRES.json
632,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,1000,5,0.2326037169698008,0.8403,1.4683998346648757,0.12183494871240128,0.5999702246073302,1.9912760257720947,configs/FGMRES.json
633,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,1000,5,0.23518282592310485,0.8493,1.502237137232631,0.12373466625612503,0.6092669048200231,2.0658254623413086,configs/FGMRES.json
634,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,1000,5,0.23369819198464142,0.8366,1.4807360513449472,0.1224898264736655,0.6027074727815369,2.0157716274261475,configs/FGMRES.json
635,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,5000,5,0.13351303530386344,0.9024,0.6355489042021367,0.04678585226461384,0.2272693271574724,7.457813262939453,configs/FGMRES.json
636,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.001,5000,5,0.13024344024835924,0.9066,0.6129774721447241,0.04579567285485714,0.2221666274409869,7.402149677276611,configs/FGMRES.json
